phrase_id,phrase,video,index,y,cost,comment,pitch_cost,orn_frac,gap_frac,leaps,register,salience_rel,salience_min,tempo_ratio,held_extra
Shree#N2,r P r G r S,pj--WoH0bow,2,0,0.024,"the P is coming from the tanpura not the voice, hence marking a n",0.0,0.024,0.0,0.0,0.0,1.0171513557434082,0.9999997615814209,1.0,1.0
Shree#N2,r P r G r S,Ub1m8mVxvT0,3,0,0.621,the rS is stray sound,0.055,0.022,0.0425531914893617,0.0,1.0,0.9492743611335754,0.6686866283416748,0.6057692307693358,0.0
Shree#N2,r P r G r S,Ub1m8mVxvT0,4,1,0.5,,0.0,0.0,0.0,0.0,1.0,1.1013684272766113,0.6686866283416748,1.0,0.0
Shree#N2,r P r G r S,pj--WoH0bow,5,0,0.103,"again, P from tanpura not voice",0.054,0.049,0.0,0.0,0.0,1.0019166469573975,0.9999998807907104,1.0,2.0
Shree#N2,r P r G r S,1EcRrZvc52o,6,1,1.177,,0.6,0.077,0.0,0.0,1.0,1.029807686805725,0.9825112223625183,0.5468750000000355,1.0
Shree#N2,r P r G r S,1EcRrZvc52o,7,1,0.574,,0.059,0.0,0.014285714285714285,0.0,1.0,0.7949813604354858,0.5624154210090637,1.0,0.0
Shree#N2,r P r G r S,YyJuFUz-kro,8,1,0.157,,0.127,0.018,0.0111731843575419,0.0,0.0,1.0071214437484741,0.9916664958000183,1.0,0.0
Shree#N2,r P r G r S,cPwiWDJa9OA,9,0,1.312,,0.495,0.195,0.08928571428571429,0.0,1.0,0.5314521193504333,0.45902857184410095,1.0,1.0
Shree#N2,r P r G r S,1EcRrZvc52o,10,1,0.867,,0.25,0.117,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Shree#N2,r P r G r S,cPwiWDJa9OA,11,1,0.218,,0.211,0.008,0.0,0.0,0.0,0.9716587662696838,0.9716587066650391,1.0,0.0
Shree#N2,r P r G r S,GM3CVRpZlNI,12,0,1.575,not a single instrument; chaotic,0.919,0.0,0.13725490196078433,0.0,1.0,0.87967848777771,0.5720337629318237,1.0,0.0
Shree#N2,r P r G r S,Nh9dUYUgf8Y,13,0,2.205,rS too fast to count,1.488,0.196,0.02127659574468085,0.0,1.0,0.7744380235671997,0.6765637397766113,1.0,1.0
